id,name,runId,status,timeZone,exportFormat,interval,downloadUrl,viewType,period,filter,read,createdDateTime,modifiedDateTime,locale,percentageComplete,hasFormatDurations,hasSplitFilters,excludeEmptyRows,hasSplitByMedia,hasSummaryRow,csvDelimiter,hasCustomParticipantAttributes,dateLastConfirmed,intervalKeyType,enabled,selfUri
44931347-5a30-4a9b-a3fb-04e520784bf2,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,d4f61047-66a0-40ab-8ea3-c4018dd39fd9,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/729a0393cf16f17e,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T06:58:18Z,2022-07-08T06:58:18Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T06:58:17Z,ConversationStart,false,/api/v2/analytics/reporting/exports/44931347-5a30-4a9b-a3fb-04e520784bf2
da481037-ecca-41db-bf13-8b437b8cca74,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,f1f91ae1-3508-4248-afa4-67a8a3affe7e,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/0516d8dacf179379,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T06:47:53Z,2022-07-08T06:47:54Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T06:47:53Z,ConversationStart,false,/api/v2/analytics/reporting/exports/da481037-ecca-41db-bf13-8b437b8cca74
c0ac496a-8dfb-454c-bea0-7b2489075c6a,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,a93f4897-757f-4f8a-92aa-4748509cadfe,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/0ff7fdd672e59a3f,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T06:47:23Z,2022-07-08T06:47:23Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T06:47:22Z,ConversationStart,false,/api/v2/analytics/reporting/exports/c0ac496a-8dfb-454c-bea0-7b2489075c6a
da59cc24-d7d8-4020-9d50-0e7dbfcae0a4,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,964e9c68-632c-409f-842f-3131b1b037f9,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/9b1644cefb95fa4d,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T06:46:02Z,2022-07-08T06:46:07Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T06:46:02Z,ConversationStart,false,/api/v2/analytics/reporting/exports/da59cc24-d7d8-4020-9d50-0e7dbfcae0a4
501c1de2-dc6d-497b-9966-ca2559188c93,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,0d302432-a0bb-48af-b001-1ffe8686bb48,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/25197160c5c8a3bd,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T06:43:16Z,2022-07-08T06:43:16Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T06:43:16Z,ConversationStart,false,/api/v2/analytics/reporting/exports/501c1de2-dc6d-497b-9966-ca2559188c93
dfc77f82-40a7-4793-a8b9-c1a26670f1a1,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,b529d05b-a718-4c40-b916-2c9724390824,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/7ebf3b95800047f7,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T06:42:52Z,2022-07-08T06:42:52Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T06:42:52Z,ConversationStart,false,/api/v2/analytics/reporting/exports/dfc77f82-40a7-4793-a8b9-c1a26670f1a1
2725d92b-fe91-4ba9-950b-437fc784783c,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,8390a546-7d4c-45de-9e53-4de9ed976275,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/57f3cae146671a1b,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T06:41:57Z,2022-07-08T06:41:57Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T06:41:56Z,ConversationStart,false,/api/v2/analytics/reporting/exports/2725d92b-fe91-4ba9-950b-437fc784783c
4d3550d1-f24e-4a2a-a2f0-85f73596b4fc,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,ceafd7ff-57cc-47b2-b07f-5e7e75c9a3b3,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/72ba851540b9da10,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T06:41:44Z,2022-07-08T06:41:45Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T06:41:44Z,ConversationStart,false,/api/v2/analytics/reporting/exports/4d3550d1-f24e-4a2a-a2f0-85f73596b4fc
0b78922d-b257-483c-8b94-416eabd2ea02,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,fb02e595-e64a-4914-95bd-0c4595fd132e,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/dad77b5d2088a9a3,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T06:41:25Z,2022-07-08T06:41:25Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T06:41:25Z,ConversationStart,false,/api/v2/analytics/reporting/exports/0b78922d-b257-483c-8b94-416eabd2ea02
a485745a-64a0-480d-bebd-59ead2c1ad4a,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,26134b5b-9d65-43e8-ab6a-e5aac0ff56a1,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/2214ce65cbadf46f,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T06:40:47Z,2022-07-08T06:40:48Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T06:40:47Z,ConversationStart,false,/api/v2/analytics/reporting/exports/a485745a-64a0-480d-bebd-59ead2c1ad4a
10860a58-af83-4a06-99c4-0af51e7c1942,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,ce852805-ed44-4caf-88eb-61ef9068daf6,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/ece62d23d6af08a7,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T06:40:15Z,2022-07-08T06:40:16Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T06:40:15Z,ConversationStart,false,/api/v2/analytics/reporting/exports/10860a58-af83-4a06-99c4-0af51e7c1942
b302474f-faa7-455a-96f9-1dcac90f2a00,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,b178d6e7-4a2f-4b06-9c69-19a67d98c303,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/0e4fc3f5fa0ab5b8,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T06:39:25Z,2022-07-08T06:39:26Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T06:39:25Z,ConversationStart,false,/api/v2/analytics/reporting/exports/b302474f-faa7-455a-96f9-1dcac90f2a00
3043785b-776c-4482-8637-4fb6933140bf,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,f2277d38-48a5-4b7d-826a-0a4039b52351,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/fcd907554d4fffe3,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T06:33:45Z,2022-07-08T06:33:46Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T06:33:45Z,ConversationStart,false,/api/v2/analytics/reporting/exports/3043785b-776c-4482-8637-4fb6933140bf
4fa79dbd-2a27-49f0-bd5e-066d260b70d1,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,04b6f4ea-c35c-4e53-a7bf-826e3cc6ebaa,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/a0f8488076ab4ae2,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T06:29:56Z,2022-07-08T06:29:57Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T06:29:56Z,ConversationStart,false,/api/v2/analytics/reporting/exports/4fa79dbd-2a27-49f0-bd5e-066d260b70d1
8c264757-0340-4208-9285-ee90e53bb97b,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,8fbd43b3-a2d1-4715-bfe7-e44fd9a4baee,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/90ba5d506f95d4a6,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T06:19:59Z,2022-07-08T06:20:00Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T06:19:59Z,ConversationStart,false,/api/v2/analytics/reporting/exports/8c264757-0340-4208-9285-ee90e53bb97b
1f77f58b-41eb-4e0b-a6bc-c02245f3b904,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,18487753-af98-4117-976c-c9b4923f13bb,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/77a73ea307945880,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T05:23:02Z,2022-07-08T05:23:03Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T05:23:02Z,ConversationStart,false,/api/v2/analytics/reporting/exports/1f77f58b-41eb-4e0b-a6bc-c02245f3b904
670e8590-2849-4d6d-b060-2cafdcb40e66,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,dea01fef-acc0-4654-a279-78b2e02eb311,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/511d9c312a77da3b,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T05:22:23Z,2022-07-08T05:22:24Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T05:22:23Z,ConversationStart,false,/api/v2/analytics/reporting/exports/670e8590-2849-4d6d-b060-2cafdcb40e66
5bb1bb47-8996-4a86-be61-d8ac5c5c06bb,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,18be3d1d-d882-45b3-9076-2218ed8a061d,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/a5727c85eacfea22,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T05:22:00Z,2022-07-08T05:22:01Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T05:22:00Z,ConversationStart,false,/api/v2/analytics/reporting/exports/5bb1bb47-8996-4a86-be61-d8ac5c5c06bb
90ef403b-b1c1-47b7-82b9-4026560b1e21,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,68ecfe48-1ec0-4156-8417-0770a98de615,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/02f77333b515e8fe,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T05:21:51Z,2022-07-08T05:21:52Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T05:21:51Z,ConversationStart,false,/api/v2/analytics/reporting/exports/90ef403b-b1c1-47b7-82b9-4026560b1e21
ae61c5dc-fc20-47e3-9579-b5b9ed36972f,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,10e0f2ee-c650-45ba-bc29-4beb4508c478,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/56cfee77f545f81c,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T05:19:48Z,2022-07-08T05:19:49Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T05:19:48Z,ConversationStart,false,/api/v2/analytics/reporting/exports/ae61c5dc-fc20-47e3-9579-b5b9ed36972f
adc45b32-29f6-4345-a78d-8f5607b9d7ac,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,1981b7ea-72a7-4f06-89a2-2af98eadfd56,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/4be02239c95e5cd7,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T05:19:26Z,2022-07-08T05:19:27Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T05:19:26Z,ConversationStart,false,/api/v2/analytics/reporting/exports/adc45b32-29f6-4345-a78d-8f5607b9d7ac
5d791fb7-c52b-4298-b0d8-4ff72d0effbb,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,98e58673-274a-417d-ba52-e22b5e6ee153,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/1bd3915235b57f8b,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T05:02:18Z,2022-07-08T05:02:19Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T05:02:18Z,ConversationStart,false,/api/v2/analytics/reporting/exports/5d791fb7-c52b-4298-b0d8-4ff72d0effbb
c55b22c4-9b4a-4869-ad17-60fe4b645cbd,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,3ded24db-50ed-46b9-a0a4-6ab6e1956f1f,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/83a25875dba5b4e2,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T05:01:58Z,2022-07-08T05:01:59Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T05:01:58Z,ConversationStart,false,/api/v2/analytics/reporting/exports/c55b22c4-9b4a-4869-ad17-60fe4b645cbd
abf3d077-c219-4490-8153-b3a2a848e925,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,0b13d3c7-d6ac-476c-b773-3641f195e70d,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/9b57404d3009b689,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T05:01:49Z,2022-07-08T05:01:50Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T05:01:49Z,ConversationStart,false,/api/v2/analytics/reporting/exports/abf3d077-c219-4490-8153-b3a2a848e925
a6bd3177-7700-45cd-bf3f-17d6d1b3981c,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,007649d4-c863-414c-9269-fc84f9f493e5,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/623bc249a71a724d,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T05:01:36Z,2022-07-08T05:01:37Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T05:01:36Z,ConversationStart,false,/api/v2/analytics/reporting/exports/a6bd3177-7700-45cd-bf3f-17d6d1b3981c
7bde1544-452c-40d2-a3cb-20fdd878f24f,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,cf20443b-8ef7-43e5-9c7b-2d63579f49a2,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/36450897f05af438,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T05:01:11Z,2022-07-08T05:01:12Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T05:01:11Z,ConversationStart,false,/api/v2/analytics/reporting/exports/7bde1544-452c-40d2-a3cb-20fdd878f24f
dcfe7a89-7634-4dcb-8ace-2d286eaf3e8f,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,53e29135-ef44-4d4e-8296-4c1004d34ed0,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/13a656a74150d1bf,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T05:00:59Z,2022-07-08T05:01:00Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T05:00:59Z,ConversationStart,false,/api/v2/analytics/reporting/exports/dcfe7a89-7634-4dcb-8ace-2d286eaf3e8f
305bf37f-de7a-498e-9423-b160f1114317,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,4f1c0d83-4378-42d0-8b9f-fc1694485727,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/4e1ace08498b16be,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T04:59:29Z,2022-07-08T04:59:30Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T04:59:29Z,ConversationStart,false,/api/v2/analytics/reporting/exports/305bf37f-de7a-498e-9423-b160f1114317
64e319a5-e1ad-40cd-9513-46a4ee7ed673,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,da3bffcc-f599-42ca-a38a-dfa11153ddbe,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/41783165a095030e,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T04:58:56Z,2022-07-08T04:58:57Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T04:58:56Z,ConversationStart,false,/api/v2/analytics/reporting/exports/64e319a5-e1ad-40cd-9513-46a4ee7ed673
7186712d-afa3-42cb-85c7-270c0d948a5e,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,2eb688ff-b21a-41bf-b999-148229753e2e,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/f574341d20d94b52,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T04:58:36Z,2022-07-08T04:58:37Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T04:58:36Z,ConversationStart,false,/api/v2/analytics/reporting/exports/7186712d-afa3-42cb-85c7-270c0d948a5e
9ab346b1-bddb-4f45-a26e-75d15d147184,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,a8ee9ed1-e595-4c69-89aa-e16927a8ce9d,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/48530423efa1c1c5,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T04:57:48Z,2022-07-08T04:57:48Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T04:57:48Z,ConversationStart,false,/api/v2/analytics/reporting/exports/9ab346b1-bddb-4f45-a26e-75d15d147184
85be695e-dcbc-4e1a-a7cd-6552821bbefb,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,c8e57a54-2bd4-4f9e-ab83-3394ab81e700,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/3ccd86c4a1fcd579,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T04:57:36Z,2022-07-08T04:57:36Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T04:57:36Z,ConversationStart,false,/api/v2/analytics/reporting/exports/85be695e-dcbc-4e1a-a7cd-6552821bbefb
3341195b-6904-42ea-8322-6d62626b042f,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,ef9e0bd9-3ffe-46e2-b9dd-741dea999e6a,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/a23682f4396d5fd3,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T04:56:47Z,2022-07-08T04:56:48Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T04:56:47Z,ConversationStart,false,/api/v2/analytics/reporting/exports/3341195b-6904-42ea-8322-6d62626b042f
136ba221-e1ae-4aa1-94d4-ff2a46d8db94,SAMPLE-AGENT_INTERACTION_DETAIL_VIEW,2a454a44-03f6-4a54-bf76-e62b74c7b6f1,COMPLETED,GMT,CSV,2022-07-01T00:00:00.000Z/2022-07-07T00:00:00.000Z,https://apps.mypurecloud.jp/platform/api/v2/downloads/0bceb0d418b507b3,INTERACTION_SEARCH_VIEW,PT30M,mediaTypes: voice,false,2022-07-08T04:56:26Z,2022-07-08T04:56:27Z,en-us,1,true,false,true,true,false,COMMA,true,2022-07-08T04:56:26Z,ConversationStart,false,/api/v2/analytics/reporting/exports/136ba221-e1ae-4aa1-94d4-ff2a46d8db94
